geneId	geneSymbol	geneName	diseaseId	diseaseName	score	NumberOfPubmeds	associationType	source
6817	SULT1A1	sulfotransferase family, cytosolic, 1A, phenol-preferring, member 1	umls:C0042076	Urologic Neoplasms	0.214634135038695	2	Biomarker, GeneticVariation	CTD_human, GAD
10460	TACC3	transforming, acidic coiled-coil containing protein 3	umls:C0005695	Urinary Bladder Neoplasms	0.214634135038695	3	Biomarker, GeneticVariation	CTD_human, GAD
7040	TGFB1	transforming growth factor, beta 1	umls:C0042109	Urticaria	0.214634135038695	2	Biomarker, GeneticVariation	CTD_human, GAD
7048	TGFBR2	transforming growth factor, beta receptor II (70/80kDa)	umls:C0014859	Esophageal Neoplasms	0.214634135038695	3	Biomarker, GeneticVariation	CTD_human, GAD
7124	TNF	tumor necrosis factor	umls:C0013182	Drug Hypersensitivity	0.214634135038695	4	Biomarker, GeneticVariation	CTD_human, GAD
7124	TNF	tumor necrosis factor	umls:C0221204	Osteolysis	0.214634135038695	3	Biomarker, GeneticVariation	CTD_human, GAD
7139	TNNT2	troponin T type 2 (cardiac)	umls:C0085298	Death, Sudden, Cardiac	0.214634135038695	3	Biomarker, GeneticVariation	CTD_human, GAD
7157	TP53	tumor protein p53	umls:C0021361	Infertility, Female	0.214634135038695	3	Biomarker, GeneticVariation	CTD_human, GAD
7157	TP53	tumor protein p53	umls:C0030849	Penile Neoplasms	0.214634135038695	3	Biomarker, GeneticVariation	CTD_human, GAD
8626	TP63	tumor protein p63	umls:C0024121	Lung Neoplasms	0.214634135038695	2	Biomarker, GeneticVariation	CTD_human, GAD
7412	VCAM1	vascular cell adhesion molecule 1	umls:C0026769	Multiple Sclerosis	0.214634135038695	3	Biomarker, GeneticVariation	CTD_human, GAD
7422	VEGFA	vascular endothelial growth factor A	umls:C0018671	Head and Neck Neoplasms	0.214634135038695	3	Biomarker, GeneticVariation	CTD_human, GAD
55759	WDR12	WD repeat domain 12	umls:C1956346	Coronary Artery Disease	0.214634135038695	2	Biomarker, GeneticVariation	CTD_human, GAD
55759	WDR12	WD repeat domain 12	umls:C0027051	Myocardial Infarction	0.214634135038695	2	Biomarker, GeneticVariation	CTD_human, GAD
7512	XPNPEP2	X-prolyl aminopeptidase (aminopeptidase P) 2, membrane-bound	umls:C0002994	Angioedema	0.214634135038695	2	Biomarker, GeneticVariation	CTD_human, GAD
7515	XRCC1	X-ray repair complementing defective repair in Chinese hamster cells 1	umls:C0028797	Occupational Diseases	0.214634135038695	3	Biomarker, GeneticVariation	CTD_human, GAD
463	ZFHX3	zinc finger homeobox 3	umls:C0004238	Atrial Fibrillation	0.214634135038695	3	Biomarker, GeneticVariation	CTD_human, GAD
590	BCHE	butyrylcholinesterase	umls:C0028754	Obesity	0.214585104080097	9	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
6347	CCL2	chemokine (C-C motif) ligand 2	umls:C0524620	Metabolic Syndrome X	0.214585104080097	10	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
999	CDH1	cadherin 1, type 1, E-cadherin (epithelial)	umls:C0009324	Colitis, Ulcerative	0.214585104080097	8	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
2153	F5	coagulation factor V (proaccelerin, labile factor)	umls:C2584620	Thrombophilia, hereditary	0.214585104080097	9	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
2661	GDF9	growth differentiation factor 9	umls:C0032460	Polycystic Ovary Syndrome	0.214585104080097	9	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
3265	HRAS	Harvey rat sarcoma viral oncogene homolog	umls:C0005695	Urinary Bladder Neoplasms	0.214585104080097	12	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
3558	IL2	interleukin 2	umls:C0023903	Liver Neoplasms	0.214585104080097	10	Biomarker, GeneticVariation, Therapeutic	BeFree, CTD_human, GAD
3643	INSR	insulin receptor	umls:C0271650	Glucose Intolerance	0.214585104080097	9	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
4843	NOS2	nitric oxide synthase 2, inducible	umls:C0004352	Autistic Disorder	0.214585104080097	9	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
133522	PPARGC1B	peroxisome proliferator-activated receptor gamma, coactivator 1 beta	umls:C0028754	Obesity	0.214585104080097	8	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
7124	TNF	tumor necrosis factor	umls:C0037274	Skin Diseases	0.214585104080097	10	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
125	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide	umls:C0279626	Esophageal Squamous Cell Carcinoma	0.214536073121499	16	Biomarker, GeneticVariation	BeFree, CTD_human
183	AGT	angiotensinogen (serpin peptidase inhibitor, clade A, member 8)	umls:C0003486	Aortic Aneurysm	0.214536073121499	17	Biomarker	BeFree, CTD_human
79058	ASPSCR1	alveolar soft part sarcoma chromosome region, candidate 1	umls:C0206657	Sarcoma, Alveolar Soft Part	0.214536073121499	16	Biomarker, GeneticVariation	BeFree, CTD_human
478	ATP1A3	ATPase, Na+/K+ transporting, alpha 3 polypeptide	umls:C0338488	Alternating hemiplegia of childhood	0.214536073121499	16	Biomarker, GeneticVariation	BeFree, CTD_human
1029	CDKN2A	cyclin-dependent kinase inhibitor 2A	umls:C0279628	Adenocarcinoma Of Esophagus	0.214536073121499	17	Biomarker, GeneticVariation	BeFree, CTD_human
1741	DLG3	discs, large homolog 3 (Drosophila)	umls:C1136249	Mental Retardation, X-Linked	0.214536073121499	16	Biomarker	BeFree, CTD_human
2188	FANCF	Fanconi anemia, complementation group F	umls:C0015625	Fanconi Anemia	0.214536073121499	16	Biomarker	BeFree, CTD_human
2624	GATA2	GATA binding protein 2	umls:C0023467	Leukemia, Myeloid, Acute	0.214536073121499	16	Biomarker, GeneticVariation	BeFree, CTD_human
2706	GJB2	gap junction protein, beta 2, 26kDa	umls:C0022568	Keratitis	0.214536073121499	16	Biomarker, GeneticVariation	BeFree, CTD_human
2767	GNA11	guanine nucleotide binding protein (G protein), alpha 11 (Gq class)	umls:C0220633	Uveal melanoma	0.214536073121499	17	Biomarker	BeFree, CTD_human
80025	PANK2	pantothenate kinase 2	umls:C2931845	Neurodegeneration with brain iron accumulation (NBIA)	0.214536073121499	16	Biomarker	BeFree, CTD_human
57096	RPGRIP1	retinitis pigmentosa GTPase regulator interacting protein 1	umls:C0339527	Leber Congenital Amaurosis	0.214536073121499	16	Biomarker, GeneticVariation	BeFree, CTD_human
140821	RSS	Russell Silver syndrome	umls:C0175693	Silver-Russell Syndrome	0.214536073121499	16	Biomarker	BeFree, CTD_human
6657	SOX2	SRY (sex determining region Y)-box 2	umls:C0007137	Carcinoma, Squamous Cell	0.214536073121499	16	Biomarker	BeFree, CTD_human
598	BCL2L1	BCL2-like 1	umls:C0026764	Multiple Myeloma	0.214507109055385	9	Biomarker	BeFree, CTD_human, LHGDN
1051	CEBPB	CCAAT/enhancer binding protein (C/EBP), beta	umls:C2239176	Carcinoma, Hepatocellular	0.214507109055385	8	Biomarker	BeFree, CTD_human, LHGDN
27185	DISC1	disrupted in schizophrenia 1	umls:C0004352	Autistic Disorder	0.214507109055385	7	Biomarker	BeFree, CTD_human, LHGDN
2520	GAST	gastrin	umls:C0001418	Adenocarcinoma	0.214507109055385	9	Biomarker	BeFree, CTD_human, LHGDN
2752	GLUL	glutamate-ammonia ligase	umls:C2239176	Carcinoma, Hepatocellular	0.214507109055385	9	Biomarker	BeFree, CTD_human, LHGDN
2950	GSTP1	glutathione S-transferase pi 1	umls:C0282612	Prostatic Intraepithelial Neoplasia	0.214507109055385	9	AlteredExpression, Biomarker	BeFree, CTD_human, LHGDN
3586	IL10	interleukin 10	umls:C0023290	Leishmaniasis, Visceral	0.214507109055385	9	Biomarker	BeFree, CTD_human, LHGDN
3596	IL13	interleukin 13	umls:C0032285	Pneumonia	0.214507109055385	9	Biomarker	BeFree, CTD_human, LHGDN
4292	MLH1	mutL homolog 1	umls:C0024299	Lymphoma	0.214507109055385	8	AlteredExpression, Biomarker	BeFree, CTD_human, LHGDN
2475	MTOR	mechanistic target of rapamycin (serine/threonine kinase)	umls:C0334634	Lymphoma, Mantle-Cell	0.214507109055385	7	Biomarker	BeFree, CTD_human, LHGDN
4625	MYH7	myosin, heavy chain 7, cardiac muscle, beta	umls:C0751336	Distal Myopathies	0.214507109055385	7	Biomarker, GeneticVariation	BeFree, CTD_human, LHGDN
4763	NF1	neurofibromin 1	umls:C0004114	Astrocytoma	0.214507109055385	10	Biomarker	BeFree, CTD_human, LHGDN
5444	PON1	paraoxonase 1	umls:C0020445	Hyperlipoproteinemia Type II	0.214507109055385	8	AlteredExpression, Biomarker, GeneticVariation	BeFree, CTD_human, LHGDN
5742	PTGS1	prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase)	umls:C0007097	Carcinoma	0.214507109055385	8	AlteredExpression, Biomarker	BeFree, CTD_human, LHGDN
57096	RPGRIP1	retinitis pigmentosa GTPase regulator interacting protein 1	umls:C0035334	Retinitis Pigmentosa	0.214507109055385	7	Biomarker, GeneticVariation	BeFree, CTD_human, LHGDN
6513	SLC2A1	solute carrier family 2 (facilitated glucose transporter), member 1	umls:C2239176	Carcinoma, Hepatocellular	0.214507109055385	9	AlteredExpression, Biomarker	BeFree, CTD_human, LHGDN
6720	SREBF1	sterol regulatory element binding transcription factor 1	umls:C2239176	Carcinoma, Hepatocellular	0.214507109055385	8	AlteredExpression, Biomarker	BeFree, CTD_human, LHGDN
10537	UBD	ubiquitin D	umls:C2239176	Carcinoma, Hepatocellular	0.214507109055385	8	AlteredExpression, Biomarker	BeFree, CTD_human, LHGDN
1441	CSF3R	colony stimulating factor 3 receptor (granulocyte)	umls:C1853118	Neutropenia, Severe Congenital, Autosomal Recessive 3	0.214458733074777	51	Biomarker, GeneticVariation	BeFree, CLINVAR
10878	CFHR3	complement factor H-related 3	umls:C2931788	Atypical Hemolytic Uremic Syndrome	0.214301599510003	8	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
3426	CFI	complement factor I	umls:C2931788	Atypical Hemolytic Uremic Syndrome	0.214301599510003	8	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
1149	CIDEA	cell death-inducing DFFA-like effector a	umls:C0028754	Obesity	0.214301599510003	8	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
1906	EDN1	endothelin 1	umls:C0022658	Kidney Diseases	0.214301599510003	10	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
9734	HDAC9	histone deacetylase 9	umls:C0038454	Stroke	0.214301599510003	7	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
3458	IFNG	interferon, gamma	umls:C0023283	Leishmaniasis, Cutaneous	0.214301599510003	10	Biomarker, GeneticVariation, Therapeutic	BeFree, CTD_human, GAD
3586	IL10	interleukin 10	umls:C0023283	Leishmaniasis, Cutaneous	0.214301599510003	9	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
3553	IL1B	interleukin 1, beta	umls:C0037274	Skin Diseases	0.214301599510003	10	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
3557	IL1RN	interleukin 1 receptor antagonist	umls:C0022658	Kidney Diseases	0.214301599510003	8	Biomarker, GeneticVariation, Therapeutic	BeFree, CTD_human, GAD
3558	IL2	interleukin 2	umls:C0027651	Neoplasms	0.214301599510003	9	Biomarker, GeneticVariation, Therapeutic	BeFree, CTD_human, GAD
4160	MC4R	melanocortin 4 receptor	umls:C0020459	Hyperinsulinism	0.214301599510003	9	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
4780	NFE2L2	nuclear factor, erythroid 2-like 2	umls:C0007137	Carcinoma, Squamous Cell	0.214301599510003	9	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
4792	NFKBIA	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha	umls:C2239176	Carcinoma, Hepatocellular	0.214301599510003	8	Biomarker, GeneticVariation, Therapeutic	BeFree, CTD_human, GAD
4868	NPHS1	nephrosis 1, congenital, Finnish type (nephrin)	umls:C0017668	Glomerulosclerosis, Focal Segmental	0.214301599510003	9	AlteredExpression, Biomarker, GeneticVariation	BeFree, CTD_human, GAD
6556	SLC11A1	solute carrier family 11 (proton-coupled divalent metal ion transporter), member 1	umls:C0019693	HIV Infections	0.214301599510003	7	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
6521	SLC4A1	solute carrier family 4 (anion exchanger), member 1 (Diego blood group)	umls:C0013902	Elliptocytosis, Hereditary	0.214301599510003	8	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
6272	SORT1	sortilin 1	umls:C1956346	Coronary Artery Disease	0.214301599510003	9	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
5079	PAX5	paired box 5	umls:C1961102	Precursor Cell Lymphoblastic Leukemia-Lymphoma	0.214252568551405	16	Biomarker, GeneticVariation	BeFree, UNIPROT
5243	ABCB1	ATP-binding cassette, sub-family B (MDR/TAP), member 1	umls:C0376545	Hematologic Neoplasms	0.214252568551405	16	Biomarker	BeFree, CTD_human
335	APOA1	apolipoprotein A-I	umls:C2239176	Carcinoma, Hepatocellular	0.214252568551405	16	AlteredExpression, Biomarker	BeFree, CTD_human
8314	BAP1	BRCA1 associated protein-1 (ubiquitin carboxy-terminal hydrolase)	umls:C0220633	Uveal melanoma	0.214252568551405	15	Biomarker	BeFree, CTD_human
64109	CRLF2	cytokine receptor-like factor 2	umls:C1961102	Precursor Cell Lymphoblastic Leukemia-Lymphoma	0.214252568551405	15	AlteredExpression, Biomarker	BeFree, CTD_human
1714	DGCR	DiGeorge syndrome chromosome region	umls:C0012236	DiGeorge Syndrome	0.214252568551405	15	Biomarker	BeFree, CTD_human
3239	HOXD13	homeobox D13	umls:C0206762	Limb Deformities, Congenital	0.214252568551405	16	Biomarker, GeneticVariation	BeFree, CTD_human
3378	IBD2	inflammatory bowel disease 2	umls:C0021390	Inflammatory Bowel Diseases	0.214252568551405	15	Biomarker, GeneticVariation	BeFree, CTD_human
3600	IL15	interleukin 15	umls:C0007570	Celiac Disease	0.214252568551405	15	Biomarker	BeFree, CTD_human
3553	IL1B	interleukin 1, beta	umls:C0017636	Glioblastoma	0.214252568551405	16	Biomarker	BeFree, CTD_human
4781	NFIB	nuclear factor I/B	umls:C0010606	Carcinoma, Adenoid Cystic	0.214252568551405	16	Biomarker	BeFree, CTD_human
5538	PPT1	palmitoyl-protein thioesterase 1	umls:C2931673	Ceroid lipofuscinosis, neuronal 1, infantile	0.214252568551405	17	Biomarker	BeFree, CTD_human
8743	TNFSF10	tumor necrosis factor (ligand) superfamily, member 10	umls:C0023903	Liver Neoplasms	0.214252568551405	16	Biomarker, Therapeutic	BeFree, CTD_human
7422	VEGFA	vascular endothelial growth factor A	umls:C0085109	Corneal Neovascularization	0.214252568551405	16	Biomarker	BeFree, CTD_human
3689	ITGB2	integrin, beta 2 (complement component 3 receptor 3 and 4 subunit)	umls:C0272187	Congenital leukocyte adherence deficiency	0.214224259463282	43	Biomarker, GeneticVariation	BeFree, CLINVAR, GAD
1636	ACE	angiotensin I converting enzyme	umls:C2239176	Carcinoma, Hepatocellular	0.214223604485291	8	Biomarker, Therapeutic	BeFree, CTD_human, LHGDN
157	ADRBK2	adrenergic, beta, receptor kinase 2	umls:C0005586	Bipolar Disorder	0.214223604485291	7	Biomarker, GeneticVariation	BeFree, CTD_human, LHGDN
183	AGT	angiotensinogen (serpin peptidase inhibitor, clade A, member 8)	umls:C0020540	Hypertension, Malignant	0.214223604485291	7	Biomarker, GeneticVariation	BeFree, CTD_human, LHGDN
374	AREG	amphiregulin	umls:C0004096	Asthma	0.214223604485291	6	Biomarker	BeFree, CTD_human, LHGDN
478	ATP1A3	ATPase, Na+/K+ transporting, alpha 3 polypeptide	umls:C0242422	Parkinsonian Disorders	0.214223604485291	6	Biomarker	BeFree, CTD_human, LHGDN
1191	CLU	clusterin	umls:C0024141	Lupus Erythematosus, Systemic	0.214223604485291	6	AlteredExpression, Biomarker, GeneticVariation	BeFree, CTD_human, LHGDN
3576	CXCL8	chemokine (C-X-C motif) ligand 8	umls:C0017168	Gastroesophageal Reflux	0.214223604485291	8	AlteredExpression, Biomarker	BeFree, CTD_human, LHGDN
1993	ELAVL2	ELAV like neuron-specific RNA binding protein 2	umls:C0149925	Small Cell Lung Carcinoma	0.214223604485291	8	AlteredExpression, Biomarker	BeFree, CTD_human, LHGDN
11009	IL24	interleukin 24	umls:C0024121	Lung Neoplasms	0.214223604485291	9	AlteredExpression, Biomarker, Therapeutic	BeFree, CTD_human, LHGDN
3717	JAK2	Janus kinase 2	umls:C0040038	Thromboembolism	0.214223604485291	7	Biomarker, GeneticVariation	BeFree, CTD_human, LHGDN
2516	NR5A1	nuclear receptor subfamily 5, group A, member 1	umls:C0014175	Endometriosis	0.214223604485291	6	AlteredExpression, Biomarker	BeFree, CTD_human, LHGDN
8575	PRKRA	protein kinase, interferon-inducible double stranded RNA dependent activator	umls:C0013421	Dystonia	0.214223604485291	7	Biomarker, GeneticVariation	BeFree, CTD_human, LHGDN
5894	RAF1	Raf-1 proto-oncogene, serine/threonine kinase	umls:C0007194	Cardiomyopathy, Hypertrophic	0.214223604485291	6	Biomarker, GeneticVariation	BeFree, CTD_human, LHGDN
6774	STAT3	signal transducer and activator of transcription 3 (acute-phase response factor)	umls:C0025149	Medulloblastoma	0.214223604485291	7	Biomarker	BeFree, CTD_human, LHGDN
7980	TFPI2	tissue factor pathway inhibitor 2	umls:C2239176	Carcinoma, Hepatocellular	0.214223604485291	6	Biomarker, PostTranslationalModification	BeFree, CTD_human, LHGDN
22954	TRIM32	tripartite motif containing 32	umls:C0752166	Bardet-Biedl Syndrome	0.214223604485291	7	Biomarker, GeneticVariation	BeFree, CTD_human, LHGDN
7422	VEGFA	vascular endothelial growth factor A	umls:C0035412	Rhabdomyosarcoma	0.214223604485291	6	Biomarker	BeFree, CTD_human, LHGDN
1545	CYP1B1	cytochrome P450, family 1, subfamily B, polypeptide 1	umls:C0020302	Hydrophthalmos	0.214038816810384	27	Biomarker, GeneticVariation	BeFree, CLINVAR, GAD
25978	CHMP2B	charged multivesicular body protein 2B	umls:C0002736	Amyotrophic Lateral Sclerosis	0.21401809493991	6	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
81037	CLPTM1L	CLPTM1-like	umls:C0007131	Carcinoma, Non-Small-Cell Lung	0.21401809493991	7	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
1471	CST3	cystatin C	umls:C0007222	Cardiovascular Diseases	0.21401809493991	8	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
345611	IRGM	immunity-related GTPase family, M	umls:C0009324	Colitis, Ulcerative	0.21401809493991	8	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
4968	OGG1	8-oxoguanine DNA glycosylase	umls:C0152013	Adenocarcinoma of lung	0.21401809493991	7	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
5573	PRKAR1A	protein kinase, cAMP-dependent, regulatory, type I, alpha	umls:C0010481	Cushing Syndrome	0.21401809493991	8	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
8575	PRKRA	protein kinase, interferon-inducible double stranded RNA dependent activator	umls:C0393593	Dystonic Disorders	0.21401809493991	7	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
5649	RELN	reelin	umls:C0005586	Bipolar Disorder	0.21401809493991	8	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
7157	TP53	tumor protein p53	umls:C0206681	Adenocarcinoma, Clear Cell	0.21401809493991	8	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
79054	TRPM8	transient receptor potential cation channel, subfamily M, member 8	umls:C0149931	Migraine Disorders	0.21401809493991	6	Biomarker, GeneticVariation	BeFree, CTD_human, GAD
2260	FGFR1	fibroblast growth factor receptor 1	umls:C0220658	PFEIFFER SYNDROME	0.213969063981311	14	Biomarker, GeneticVariation	BeFree, UNIPROT
673	BRAF	B-Raf proto-oncogene, serine/threonine kinase	umls:C0684249	Carcinoma of lung	0.213969063981311	14	Biomarker, GeneticVariation	BeFree, UNIPROT
57007	ACKR3	atypical chemokine receptor 3	umls:C0027627	Neoplasm Metastasis	0.213969063981311	14	Biomarker	BeFree, CTD_human
238	ALK	anaplastic lymphoma receptor tyrosine kinase	umls:C0027627	Neoplasm Metastasis	0.213969063981311	16	Biomarker	BeFree, CTD_human
79092	CARD14	caspase recruitment domain family, member 14	umls:C0033860	Psoriasis	0.213969063981311	15	Biomarker, GeneticVariation	BeFree, CTD_human
1406	CRX	cone-rod homeobox	umls:C0339527	Leber Congenital Amaurosis	0.213969063981311	15	Biomarker, GeneticVariation	BeFree, CTD_human
1437	CSF2	colony stimulating factor 2 (granulocyte-macrophage)	umls:C0007097	Carcinoma	0.213969063981311	15	Biomarker, Therapeutic	BeFree, CTD_human
2064	ERBB2	erb-b2 receptor tyrosine kinase 2	umls:C0007134	Carcinoma, Renal Cell	0.213969063981311	14	Biomarker	BeFree, CTD_human
2688	GH1	growth hormone 1	umls:C0346302	Growth Hormone-Secreting Pituitary Adenoma	0.213969063981311	16	Biomarker	BeFree, CTD_human
3630	INS	insulin	umls:C0011880	Diabetic Ketoacidosis	0.213969063981311	15	Biomarker, Therapeutic	BeFree, CTD_human
3845	KRAS	Kirsten rat sarcoma viral oncogene homolog	umls:C1275081	Cardiofaciocutaneous syndrome	0.213969063981311	15	Biomarker	BeFree, CTD_human
4163	MCC	mutated in colorectal cancers	umls:C0032580	Adenomatous Polyposis Coli	0.213969063981311	15	Biomarker, GeneticVariation	BeFree, CTD_human
406928	MIR137	microRNA 137	umls:C0036341	Schizophrenia	0.213969063981311	14	Biomarker, GeneticVariation	BeFree, CTD_human
8031	NCOA4	nuclear receptor coactivator 4	umls:C0238463	Thyroid cancer, papillary	0.213969063981311	14	Biomarker, GeneticVariation	BeFree, CTD_human
5290	PIK3CA	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha	umls:C2931822	Nasopharyngeal carcinoma	0.213969063981311	15	Biomarker	BeFree, CTD_human
6261	RYR1	ryanodine receptor 1 (skeletal)	umls:C0270962	Minicore Myopathy with External Ophthalmoplegia	0.213969063981311	14	Biomarker, GeneticVariation	BeFree, CTD_human
6331	SCN5A	sodium channel, voltage gated, type V alpha subunit	umls:C2931401	Long QT syndrome type 3	0.213969063981311	15	Biomarker	BeFree, CTD_human
6513	SLC2A1	solute carrier family 2 (facilitated glucose transporter), member 1	umls:C0036572	Seizures	0.213969063981311	17	Biomarker	BeFree, CTD_human
859	CAV3	caveolin 3	umls:C0038644	Sudden Infant Death	0.213940099915198	5	Biomarker, GeneticVariation	BeFree, LHGDN, UNIPROT
183	AGT	angiotensinogen (serpin peptidase inhibitor, clade A, member 8)	umls:C0018799	Heart Diseases	0.213940099915198	7	Biomarker, GeneticVariation	BeFree, CTD_human, LHGDN
274	BIN1	bridging integrator 1	umls:C0752282	Myopathies, Structural, Congenital	0.213940099915198	5	Biomarker, GeneticVariation	BeFree, CTD_human, LHGDN
948	CD36	CD36 molecule (thrombospondin receptor)	umls:C0010068	Coronary Disease	0.213940099915198	5	AlteredExpression, Biomarker	BeFree, CTD_human, LHGDN
1029	CDKN2A	cyclin-dependent kinase inhibitor 2A	umls:C0206727	Nerve Sheath Neoplasms	0.213940099915198	7	Biomarker, GeneticVariation	BeFree, CTD_human, LHGDN
317782	CELIAC2	celiac disease 2	umls:C0007570	Celiac Disease	0.213940099915198	6	Biomarker, GeneticVariation	BeFree, CTD_human, LHGDN
1356	CP	ceruloplasmin (ferroxidase)	umls:C0011849	Diabetes Mellitus	0.213940099915198	6	Biomarker, GeneticVariation	BeFree, CTD_human, LHGDN
1436	CSF1R	colony stimulating factor 1 receptor	umls:C0027627	Neoplasm Metastasis	0.213940099915198	7	Biomarker	BeFree, CTD_human, LHGDN
1612	DAPK1	death-associated protein kinase 1	umls:C0007134	Carcinoma, Renal Cell	0.213940099915198	5	Biomarker	BeFree, CTD_human, LHGDN
1612	DAPK1	death-associated protein kinase 1	umls:C0023467	Leukemia, Myeloid, Acute	0.213940099915198	7	AlteredExpression, Biomarker	BeFree, CTD_human, LHGDN
2064	ERBB2	erb-b2 receptor tyrosine kinase 2	umls:C0025149	Medulloblastoma	0.213940099915198	6	AlteredExpression, Biomarker	BeFree, CTD_human, LHGDN
2187	FANCB	Fanconi anemia, complementation group B	umls:C0015625	Fanconi Anemia	0.213940099915198	5	Biomarker	BeFree, CTD_human, LHGDN
2321	FLT1	fms-related tyrosine kinase 1	umls:C0007134	Carcinoma, Renal Cell	0.213940099915198	7	Biomarker, Therapeutic	BeFree, CTD_human, LHGDN
9518	GDF15	growth differentiation factor 15	umls:C0025202	Melanoma	0.213940099915198	6	Biomarker	BeFree, CTD_human, LHGDN
2668	GDNF	glial cell derived neurotrophic factor	umls:C0524851	Neurodegenerative Diseases	0.213940099915198	6	Biomarker, Therapeutic	BeFree, CTD_human, LHGDN
2898	GRIK2	glutamate receptor, ionotropic, kainate 2	umls:C0036341	Schizophrenia	0.213940099915198	6	Biomarker	BeFree, CTD_human, LHGDN
3091	HIF1A	hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)	umls:C0004114	Astrocytoma	0.213940099915198	6	AlteredExpression, Biomarker	BeFree, CTD_human, LHGDN
3313	HSPA9	heat shock 70kDa protein 9 (mortalin)	umls:C2239176	Carcinoma, Hepatocellular	0.213940099915198	6	Biomarker	BeFree, CTD_human, LHGDN
3479	IGF1	insulin-like growth factor 1 (somatomedin C)	umls:C0034069	Pulmonary Fibrosis	0.213940099915198	6	AlteredExpression, Biomarker	BeFree, CTD_human, LHGDN
3484	IGFBP1	insulin-like growth factor binding protein 1	umls:C0014175	Endometriosis	0.213940099915198	7	AlteredExpression, Biomarker	BeFree, CTD_human, LHGDN
3574	IL7	interleukin 7	umls:C0024312	Lymphopenia	0.213940099915198	7	Biomarker	BeFree, CTD_human, LHGDN
4353	MPO	myeloperoxidase	umls:C0024115	Lung Diseases	0.213940099915198	6	Biomarker, GeneticVariation	BeFree, CTD_human, LHGDN
9971	NR1H4	nuclear receptor subfamily 1, group H, member 4	umls:C0008370	Cholestasis	0.213940099915198	8	AlteredExpression, Biomarker	BeFree, CTD_human, LHGDN
84628	NTNG2	netrin G2	umls:C0036341	Schizophrenia	0.213940099915198	5	Biomarker, GeneticVariation	BeFree, CTD_human, LHGDN
5743	PTGS2	prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase)	umls:C0023434	Leukemia, Lymphocytic, Chronic, B-Cell	0.213940099915198	5	AlteredExpression, Biomarker	BeFree, CTD_human, LHGDN
5743	PTGS2	prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase)	umls:C0024115	Lung Diseases	0.213940099915198	7	Biomarker	BeFree, CTD_human, LHGDN
5909	RAP1GAP	RAP1 GTPase activating protein	umls:C0025202	Melanoma	0.213940099915198	5	AlteredExpression, Biomarker	BeFree, CTD_human, LHGDN
5970	RELA	v-rel avian reticuloendotheliosis viral oncogene homolog A	umls:C0009324	Colitis, Ulcerative	0.213940099915198	7	AlteredExpression, Biomarker	BeFree, CTD_human, LHGDN
6448	SGSH	N-sulfoglucosamine sulfohydrolase	umls:C0026706	Mucopolysaccharidosis III	0.213940099915198	6	Biomarker, GeneticVariation	BeFree, CTD_human, LHGDN
23411	SIRT1	sirtuin 1	umls:C1458155	Breast Neoplasms	0.213940099915198	7	Biomarker	BeFree, CTD_human, LHGDN
6513	SLC2A1	solute carrier family 2 (facilitated glucose transporter), member 1	umls:C1458155	Breast Neoplasms	0.213940099915198	7	AlteredExpression, Biomarker	BeFree, CTD_human, LHGDN
